problem_file,selection_method,crossover_method,mutation_method,elitism,diversity_injection,final_best_fitness_error,convergence_rate,time_taken
pr226,rank,pmx,swap,0,0,446.88416346269497,1.0,159.23891401290894
pr226,rank,pmx,inversion,1,1,84.695176830204,1.0,155.99283154805502
pr226,rank,pmx,inversion,1,0,73.33714906659698,1.0,155.94307899475098
pr226,rank,pmx,inversion,0,1,87.16047232141746,1.0,161.0448526541392
pr226,rank,pmx,scramble,1,1,934.051271841962,1.0,156.67677013079324
pr226,rank,pmx,inversion,0,0,82.69274637401651,1.0,160.27299880981445
pr226,rank,pmx,scramble,1,0,916.8389967939546,1.0,156.64091698328653
pr226,rank,pmx,scramble,0,1,932.9239715147216,0.8921111111111112,143.70454970995584
pr226,rank,pmx,scramble,0,0,883.2174096977691,1.0,160.03629652659097
pr226,rank,order,swap,1,1,370.4877917273244,1.0,205.96049284935
pr226,rank,order,swap,1,0,373.23802295246514,1.0,205.13296914100647
pr226,rank,order,swap,0,1,344.24881898907955,1.0,211.70642256736755
pr226,rank,order,swap,0,0,341.60891222569234,1.0,210.26599168777463
pr226,rank,order,inversion,1,1,66.25647534082378,1.0,204.48349483807883
pr226,rank,order,inversion,1,0,64.48174461960872,1.0,203.99853372573853
pr226,rank,order,inversion,0,1,62.57014520524083,1.0,214.75063602129617
pr226,rank,order,inversion,0,0,67.43603462363184,1.0,213.56713342666623
pr226,rank,order,scramble,1,1,556.8631354543833,1.0,211.43657286961877
pr226,rank,order,scramble,1,0,560.6349048347829,1.0,210.2340389887492
pr226,rank,order,scramble,0,1,465.5231909484171,0.9982222222222222,211.6897919178009
pr226,rank,order,scramble,0,0,437.7297216588486,1.0,211.06708431243896
a280,tournament,pmx,swap,1,1,273.96923872301926,1.0,195.03397154808044
a280,tournament,pmx,swap,1,0,298.0612640558356,1.0,195.51831618944803
a280,tournament,pmx,swap,0,1,292.98177588212485,1.0,201.7638924916585
a280,tournament,pmx,swap,0,0,280.85821377795014,1.0,201.1240587234497
a280,tournament,pmx,inversion,1,1,91.45663693938218,1.0,198.22497193018597
a280,tournament,pmx,inversion,1,0,90.21584593511696,1.0,197.6892522176107
a280,tournament,pmx,inversion,0,1,103.61897376244023,1.0,203.93147810300192
a280,tournament,pmx,scramble,1,0,624.4280728964715,0.7512222222222222,147.9488267103831
a280,tournament,pmx,inversion,0,0,103.73529791909009,1.0,202.4050665696462
a280,tournament,pmx,scramble,1,1,617.2676748093577,0.9432222222222224,186.63596177101132
a280,tournament,pmx,scramble,0,0,601.4088147860929,0.8997777777777779,181.1013875802358
a280,tournament,pmx,scramble,0,1,603.5155745120848,1.0,201.7036988735199
a280,tournament,order,swap,1,1,174.65425875662402,1.0,275.80704673131305
a280,tournament,order,swap,1,0,198.8109086209125,1.0,274.50512433052063
a280,tournament,order,swap,0,1,194.64908879410623,1.0,281.76214122772217
a280,tournament,order,swap,0,0,197.1952953341089,0.9983333333333334,282.86466161410016
a280,tournament,order,inversion,1,1,85.47240532506139,1.0,276.020603577296
a280,tournament,order,inversion,1,0,86.11865063978286,1.0,274.76496211687726
a280,tournament,order,scramble,1,0,324.18249967687734,0.5381111111111111,148.9679164091746
a280,tournament,order,inversion,0,1,116.6343544009306,1.0,282.69275482495624
a280,tournament,order,inversion,0,0,105.4543104562492,1.0,282.99810067812604
a280,tournament,order,scramble,1,1,329.4170867261212,0.9472222222222224,260.96499427159625
a280,sus,pmx,swap,1,1,760.475636551635,0.7232222222222222,151.29729453722635
a280,sus,pmx,swap,0,1,1076.3861962000774,0.1088888888888888,24.916517814000446
a280,tournament,order,scramble,0,0,305.1699625177717,0.7068888888888889,200.39676642417908
a280,sus,pmx,swap,0,0,1096.7170738012148,0.0875555555555555,19.71735628445943
a280,tournament,order,scramble,0,1,319.2839601912886,0.8119999999999999,230.87821912765503
a280,sus,pmx,inversion,0,1,1080.586790745767,0.1538888888888888,36.34417859713236
a280,sus,pmx,swap,1,0,758.756624014476,0.8823333333333333,179.4074829419454
a280,sus,pmx,inversion,0,0,1089.58252552669,0.0867777777777777,20.48598535855611
a280,sus,pmx,scramble,1,1,881.3235104045494,0.3325555555555555,75.5771115620931
a280,sus,pmx,scramble,1,0,899.4054543104562,0.3882222222222222,88.4016592502594
a280,sus,pmx,scramble,0,1,1077.4460385162208,0.1082222222222222,25.634287754694626
a280,sus,pmx,inversion,1,1,695.7089311102494,0.8027777777777777,182.1151610215505
a280,sus,pmx,scramble,0,0,1074.4216104433242,0.1393333333333333,32.75773278872172
a280,sus,order,swap,0,1,1102.9598035414244,0.0701111111111111,21.50653417905172
a280,sus,pmx,inversion,1,0,673.4263926586532,1.0,226.147293249766
a280,sus,order,swap,0,0,1100.0129249062943,0.093,28.332653760910038
a280,sus,order,swap,1,0,719.4002843479385,0.7846666666666667,233.73081612586972
a280,sus,order,swap,1,1,693.6926457283184,0.8288888888888889,246.87542446454367
a280,sus,order,inversion,1,1,693.0981000387746,0.6947777777777778,206.01157840092975
a280,sus,order,inversion,0,1,1075.6882512601785,0.1027777777777777,31.492737531661987
a280,sus,order,inversion,0,0,1094.157942354918,0.1109999999999999,33.6294941107432
a280,sus,order,scramble,0,1,1084.7744603851622,0.1017777777777777,31.16563256581624
a280,sus,order,inversion,1,0,649.1017190125372,0.8597777777777779,254.96292026837668
a280,sus,order,scramble,0,0,1084.5805867907457,0.1255555555555555,38.85880470275879
a280,rank,pmx,swap,1,1,278.2473827064753,1.0,195.65839823087055
a280,sus,order,scramble,1,0,752.164921804317,0.8455555555555555,253.40582394599917
a280,sus,order,scramble,1,1,740.3127827323251,0.9341111111111112,280.7151219844818
a280,rank,pmx,swap,1,0,281.155486622722,1.0,194.64809640248615
a280,rank,pmx,swap,0,1,266.3435440093059,1.0,202.0210175514221
a280,rank,pmx,swap,0,0,272.1339020292103,1.0,201.5730064709981
a280,rank,pmx,inversion,1,0,87.2818922062815,1.0,196.54119157791135
a280,rank,pmx,inversion,1,1,86.59687217267674,1.0,198.04551974932352
a280,rank,pmx,scramble,1,0,619.0383869716944,0.8444444444444444,166.90154496828714
a280,rank,pmx,inversion,0,1,87.90228770841411,1.0,202.89831479390463
a280,rank,pmx,inversion,0,0,84.73568566627893,1.0,202.5693657398224
a280,rank,pmx,scramble,1,1,590.034897246995,1.0,198.92686049143472
a280,rank,pmx,scramble,0,1,599.7802765929947,1.0,202.34284631411236
a280,rank,pmx,scramble,0,0,592.2321313170479,1.0,202.2252562046051
a280,rank,order,swap,1,1,213.0283055447848,1.0,272.3755230903625
a280,rank,order,swap,1,0,220.22747835078192,1.0,272.87767910957336
a280,rank,order,swap,0,1,221.1451466976864,1.0,279.119520187378
a280,rank,order,swap,0,0,225.3586661496704,1.0,278.23884121576947
a280,rank,order,inversion,1,1,82.84864934729224,1.0,270.42269134521484
a280,rank,order,inversion,1,0,79.57864805480159,1.0,270.5749131838481
a280,rank,order,inversion,0,1,81.18133643531085,1.0,277.6819115479787
a280,rank,order,inversion,0,0,86.183275171255,1.0,275.3047525882721
a280,rank,order,scramble,1,1,392.7103528499419,0.9231111111111112,251.3127262592316
a280,rank,order,scramble,1,0,372.39240015509887,1.0,271.3389542102814
a280,rank,order,scramble,0,1,346.11606565852395,0.9726666666666668,257.57319196065265
a280,rank,order,scramble,0,0,367.1707380121495,0.9284444444444444,245.68221418062845
